customer_id,first_name,last_name,age,gender,country,city,registration_date,acquisition_channel,customer_segment,preferred_language
CUST003579,Lucia,Becker,28.0,Female,India,Bengaluru,2025-09-01,Organic Search,Individual,Hindi
CUST006840,Sora,Watanabe,46.0,Female,United States,Houston,2026-01-24,Referral,Family,Indonesian
CUST000621,Isabella,Suzuki,45.0,Female,ID,Surabaya,2019-06-19,Referral,Family,Spanish
CUST001917,Robert,Dubois,39.0,Male,Australia,Melbourne,2019-12-22,Organic Search,Family,Hindi
CUST007846,Jian,Li,36.0,Male,Italy,Austin,2023-11-05,Direct,Family,Japanese
CUST007482,Freddie,Ferreira,27.0,Female,United States,Phoenix,2020-04-16,Partner Bundle (Telecom),Individual,German
CUST007535,Kofi,Verma,29.0,Female,United States,Chicago,2019-10-12,Email Campaign,Corporate Bundle,Spanish
CUST000479,Fernando,Almeida,15.0,Female,United States,Austin,2020-07-08,Referral,Individual,Hindi
CUST001353,Zola,Yoon,19.0,Male,Philippines,Cebu City,2023-01-29,Paid Social,Student,English
CUST001872,Kwame,Sharma,26.0,Female,Nigeria,Kano,2023-04-05,Referral,Family,English
CUST003255,Hina,Sato,25.0,Male,United Kingdom,Leeds,2023-01-14,Email Campaign,Student,Hindi
CUST005784,Charlotte,Jang,44.0,Female,India,Ahmedabad,2019-12-15,Paid Social,Individual,Arabic
CUST002358,Luis,Banda,30.0,Male,India,Austin,2023-04-05,Partner Bundle (Telecom),Individual,English
CUST007715,Layla,Park,27.0,Female,Germany,Frankfurt,2024-12-24,App Store,Individual,Korean
CUST004025,Mia,Tanaka,45.0,Male,United Kingdom,Birmingham,2020-01-15,App Store,Individual,Polish
CUST001034,Zola,Mensah,31.0,Female,India,Chennai,2021-11-25,Partner Bundle (Telecom),Corporate Bundle,Hindi
CUST002376,Karen,Choi,22.0,Female,Nigeria,Lagos,2023-05-09,Organic Search,Student,Hindi
CUST000287,Fernando,Mwangi,42.0,Female,France,Lyon,2020-06-29,Paid Social,Individual,English
CUST000551,Charlie,Lee,26.0,Male,France,Nice,2019-07-27,Referral,Family,Japanese
CUST003860,Fatima,Costa,40.0,Female,India,Bengaluru,2022-03-12,Partner Bundle (Telecom),Student,English
CUST006743,Daniel,Jones,23.0,Male,Philippines,Cebu City,2025-12-08,Paid Social,Individual,German
CUST003667,Valentina,Leroy,29.0,Male,Brazil,Brasilia,2024-09-28,Email Campaign,Individual,English
CUST005551,Carlos,Petit,48.0,Female,United States,New York,2020-08-19,Organic Search,Individual,English
CUST002234,Nia,Chikoti,23.0,Female,Germany,Frankfurt,2023-10-12,Referral,Individual,Hindi
CUST007372,Lucia,Tanaka,53.0,Female,GERMANY,Hamburg,2024-12-05,App Store,Student,Portuguese
CUST001426,Zola,Miller,22.0,Female,CANADA,Montreal,2023-07-01,Direct,Individual,English
CUST001551,Carlos,Adeyemi,42.0,Male,Brazil,Fortaleza,2021-12-22,Paid Social,Corporate Bundle,Hindi
CUST002578,Diya,Richard,39.0,Male,Mexico,Mexico City,2021-04-18,Organic Search,Individual,English
CUST001863,Huda,Jang,16.0,Male,Nigeria,Abuja,2025-08-16,Referral,Individual,Hindi
CUST006625,Maya,Khan,47.0,Male,United Kingdom,Liverpool,2023-08-25,Paid Social,Individual,Hindi
CUST002224,Navya,Ali,49.0,Female,Brazil,Salvador,2025-04-28,Direct,Individual,Arabic
CUST002945,Carlos,Iyer,40.0,Male,United Kingdom,Leeds,2021-12-25,App Store,Individual,Hindi
CUST001558,Khalid,Smith,42.0,Male,United States,Seattle,2022-03-30,App Store,Individual,English
CUST007665,Mary,Robert,13.0,Male,Spain,Barcelona,2022-01-06,Organic Search,Family,English
CUST006533,Sota,Laurent,38.0,Female,India,Ahmedabad,2022-12-14,Referral,Family,English
CUST003164,Susan,Saito,36.0,Male,Spain,Madrid,2019-05-25,Organic Search,Individual,English
CUST006848,Sota,Suzuki,18.0,Female,Italy,Turin,2023-07-16,Organic Search,Family,Spanish
CUST001536,Jessica,Souza,63.0,Female,US,Austin,2022-09-13,Paid Social,Individual,English
CUST005711,Carlos,Okonkwo,43.0,Female,France,Nice,2019-08-19,Partner Bundle (Telecom),Individual,English
CUST001836,Pari,Huang,39.0,Female,South Africa,Pretoria,2020-01-18,Affiliate Partner,Individual,Indonesian
CUST001617,Tariq,Sheikh,30.0,Male,United Kingdom,Manchester,2021-02-03,Email Campaign,Individual,Korean
CUST005718,Jose,Pereira,19.0,Female,Canada,Ottawa,2021-02-18,App Store,Individual,English
CUST002070,Karen,Fischer,30.0,Female,India,Austin,2020-12-07,Paid Social,Individual,English
CUST000702,Wei,Okonkwo,28.0,Male,U.S.A,Austin,2025-07-16,App Store,Individual,English
CUST004873,Valentina,Rahman,20.0,Female,United States,Miami,2025-09-02,Referral,Individual,Spanish
CUST006286,Khalid,Kobayashi,28.0,Female,France,Paris,2020-07-17,Paid Social,Family,Japanese
CUST003026,Sami,Oliveira,20.0,Male,United States,Phoenix,2019-09-21,Direct,Family,English
CUST007581,Sami,Nakamura,25.0,Female,Australia,Melbourne,2023-08-18,Referral,Student,English
CUST005502,Elizabeth,Saito,26.0,Other,United States,New York,2024-07-11,Organic Search,Corporate Bundle,Portuguese
CUST001534,Ishaan,Chen,38.0,Female,United States,Houston,2019-09-20,Email Campaign,Family,German
CUST001833,Daniel,Leroy,16.0,Female,U.S.A,Seattle,2023-03-19,Paid Social,Family,Korean
CUST003699,Naledi,Pereira,13.0,Other,India,Pune,2019-10-04,App Store,Family,Hindi
CUST006013,Yuto,Ahmed,24.0,Female,Australia,Perth,2019-02-24,Affiliate Partner,Individual,English
CUST000834,Hina,Saito,49.0,Male,Poland,Krakow,2021-10-08,Paid Social,Corporate Bundle,Hindi
CUST006379,Haruto,Almeida,29.0,Female,Indonesia,Surabaya,2025-06-24,Partner Bundle (Telecom),Individual,French
CUST005958,Lucas,Santos,43.0,Female,United States,Austin,2022-03-10,Affiliate Partner,Individual,Hindi
CUST000550,Oliver,Chikoti,48.0,Male,United States,Los Angeles,2020-09-09,Organic Search,Individual,English
CUST001021,William,Chen,46.0,Male,Argentina,Buenos Aires,2021-06-07,Organic Search,Family,English
CUST000249,Sara,Becker,26.0,Female,Canada,Vancouver,2025-09-29,Paid Social,Individual,French
CUST006944,Charlotte,Qureshi,41.0,Female,Argentina,Cordoba,2019-03-04,App Store,Individual,English
CUST005000,Michael,Becker,50.0,Female,MX,Puebla,2019-04-08,Organic Search,Individual,English
CUST000297,Aadhya,Iyer,32.0,Male,India,Pune,2023-01-24,Email Campaign,Individual,English
CUST000058,Jessica,Petit,28.0,Female,Canada,Vancouver,2025-12-02,Email Campaign,Individual,Tagalog
CUST007640,Anika,Jones,36.0,Female,Indonesia,Bandung,2023-01-18,Referral,Individual,Korean
CUST007699,Andrew,Meyer,2.0,Female,India,Pune,2020-07-05,App Store,Individual,Arabic
CUST003363,Carlos,Okafor,32.0,Male,Philippines,Davao City,2019-07-02,Email Campaign,Individual,English
CUST003969,Sakura,Souza,34.0,Male,mexico,Mexico City,2021-04-24,Referral,Individual,Hindi
CUST000101,Hassan,Yang,41.0,Female,India,Mumbai,2025-07-17,Referral,Corporate Bundle,Arabic
CUST004661,Yong,Durand,36.0,Male,United States,Houston,2023-05-23,App Store,Individual,English
CUST001570,Sarah,Diallo,43.0,Female,United Kingdom,Austin,2019-03-08,Organic Search,Individual,English
CUST003892,Camila,Martin,42.0,Male,United Arab Emirates,Abu Dhabi,2019-03-07,Organic Search,Family,English
CUST002898,Aadhya,Zhang,49.0,Female,United States,Seville,2019-10-02,Email Campaign,Individual,English
CUST004608,Tariq,Okafor,33.0,Female,France,Toulouse,2021-01-09,Affiliate Partner,Family,Arabic
CUST000533,Jennifer,Ahmed,32.0,Female,United States,Miami,2021-06-22,Email Campaign,Family,Indonesian
CUST007909,Haruto,Lee,26.0,Male,Brazil,Salvador,2020-02-03,Organic Search,Student,Korean
CUST002516,Alexander,Park,44.0,Female,United States,Austin,2024-07-12,Paid Social,Individual,English
CUST005027,Qiang,Garcia,45.0,Male,indonesia,Bandung,2023-09-30,Paid Social,Student,English
CUST001371,Naledi,Gupta,20.0,Female,Bharat,Austin,2025-08-05,Paid Social,Individual,Hindi
CUST003299,Ming,Sato,22.0,Female,Brazil,Sao Paulo,2024-02-14,Affiliate Partner,Family,Japanese
CUST000347,William,Kobayashi,36.0,Female,Argentina,Austin,2024-10-02,Referral,Individual,English
CUST004078,Salma,Sharma,53.0,Male,United States,Bengaluru,2020-01-16,Paid Social,Family,Hindi
CUST003949,Gabriela,Sato,38.0,Male,Mexico,Mexico City,2020-08-25,Affiliate Partner,Family,Portuguese
CUST002408,Jessica,Koch,20.0,Female,India,Chennai,2019-01-05,Affiliate Partner,Individual,Hindi
CUST004692,Luis,Wagner,32.0,Male,South Korea,Busan,2019-11-11,Organic Search,Individual,English
CUST000682,Jose,Robert,48.0,Male,Brazil,Brasilia,2024-03-09,Partner Bundle (Telecom),Individual,Arabic
CUST007773,Diego,Yang,27.0,Female,United States,Los Angeles,2023-01-04,Email Campaign,Individual,German
CUST003405,Pedro,Brown,50.0,Male,India,Chennai,2023-01-03,Email Campaign,Individual,English
CUST003298,Vivaan,Otieno,35.0,Other,United States,Barcelona,2024-09-07,Affiliate Partner,Student,English
CUST003766,Ming,Schmidt,38.0,Female,Mexico,Mexico City,2024-09-08,Paid Social,Family,Hindi
CUST001490,Matthew,Singh,37.0,Female,United Kingdom,Birmingham,2020-02-09,Email Campaign,Individual,Korean
CUST003046,Oscar,Diallo,36.0,Male,India,Bengaluru,2021-10-08,Organic Search,Family,Hindi
CUST005949,Jack,Ito,13.0,Male,Australia,Perth,2023-11-19,Email Campaign,Individual,English
CUST002339,Carlos,Zhao,57.0,Female,Mexico,Guadalajara,2022-06-13,Affiliate Partner,Student,English
CUST006423,Emma,Okonkwo,37.0,Female,India,Pune,2022-06-02,Direct,Family,English
CUST005872,Amina,Yang,30.0,Female,australia,Brisbane,2022-08-04,Affiliate Partner,Family,Korean
CUST006713,Hao,Chikoti,32.0,Female,India,Pune,2019-03-07,Affiliate Partner,Family,Arabic
CUST005096,Fatima,Suzuki,13.0,Female,Germany,Hamburg,2021-04-07,Organic Search,Individual,English
CUST003384,James,Sharma,23.0,Male,Japan,Nagoya,2025-07-13,App Store,Individual,English
CUST001182,Tao,Garcia,32.0,Male,India,Hyderabad,2024-10-27,App Store,Student,Indonesian
CUST001376,Kofi,Ahmed,48.0,Male,France,Toulouse,2022-11-17,Paid Social,Individual,Tagalog
CUST005661,Yuto,Qureshi,34.0,Male,South Africa,Pretoria,2026-05-06,App Store,Corporate Bundle,Polish
CUST002958,Elena,Wagner,28.0,Other,Philippines,Davao City,2019-06-23,Affiliate Partner,Individual,English
CUST001562,Alejandro,Sheikh,31.0,Male,Japan,Nagoya,2021-02-04,Referral,Corporate Bundle,Spanish
CUST006946,Jian,Ahmed,49.0,Male,philippines,Manila,2024-07-21,Referral,Individual,English
CUST004057,Mohammed,Rahman,21.0,Prefer not to say,MEXICO,Guadalajara,2024-06-27,Affiliate Partner,Individual,Japanese
CUST004926,Sora,Mensah,2.0,Female,United Kingdom,London,2019-07-31,Referral,Student,English
CUST003729,Robert,Kobayashi,36.0,Female,India,Bengaluru,2025-05-19,App Store,Family,English
CUST001821,Themba,Tanaka,37.0,Prefer not to say,United States,New York,2024-02-23,Paid Social,Individual,Tagalog
CUST004206,Pedro,Zhang,31.0,Female,U.A.E,Dubai,2019-06-07,Paid Social,Student,Hindi
CUST006655,Alfie,Moreau,28.0,Female,United States,Leeds,2019-12-23,Partner Bundle (Telecom),Student,English
CUST000085,Oscar,Patel,35.0,Male,United States,Houston,2022-01-05,App Store,Family,Tagalog
CUST007898,Gabriela,Mensah,34.0,Male,United Kingdom,Birmingham,2020-12-04,Affiliate Partner,Individual,Hindi
CUST002302,Robert,Yoon,62.0,Female,Mexico,Mexico City,2024-10-27,App Store,Corporate Bundle,Spanish
CUST006034,Gabriela,Choi,46.0,Female,Australia,Austin,2023-08-15,Referral,Student,Spanish
CUST004020,Amara,Chen,23.0,Male,Mexico,Puebla,2020-08-08,Affiliate Partner,Individual,English
CUST003134,Logan,Oliveira,41.0,Female,Australia,Melbourne,2025-06-30,Organic Search,Individual,English
CUST002471,Yui,Park,13.0,Male,Italy,Milan,2024-05-20,Paid Social,Individual,French
CUST000419,Diya,Souza,28.0,Male,United Kingdom,Liverpool,2023-02-20,Affiliate Partner,Individual,Japanese
CUST006348,Oliver,Rahman,38.0,Female,France,Marseille,2023-04-08,Organic Search,Family,Tagalog
CUST005251,Haruto,Ali,32.0,Female,United Kingdom,Liverpool,2022-09-22,Affiliate Partner,Individual,Spanish
CUST004595,Fatima,Nakamura,32.0,Male,Spain,Madrid,2022-09-07,Paid Social,Family,English
CUST003821,Tao,Huang,32.0,Male,Philippines,Manila,2019-07-22,App Store,Individual,English
CUST004994,Sota,Malik,55.0,Female,Brazil,Rio de Janeiro,2024-11-06,Partner Bundle (Telecom),Individual,Hindi
CUST003899,Pari,Okonkwo,44.0,Male,France,Paris,2022-07-29,Organic Search,Family,Hindi
CUST000294,David,Diallo,18.0,Male,Mexico,Guadalajara,2025-01-12,Direct,Individual,English
CUST005885,Tariq,Muller,37.0,Male,Nigeria,Kano,2024-10-17,Direct,Corporate Bundle,English
CUST003943,Tao,Chowdhury,39.0,Female,United States,Miami,2021-06-10,Referral,Family,Portuguese
CUST003689,Evelyn,Jung,28.0,Female,CANADA,Vancouver,2023-07-18,Email Campaign,Individual,English
CUST006624,Lei,Nair,32.0,Female,INDIA,Ahmedabad,2020-10-11,Organic Search,Individual,Portuguese
CUST005834,Amina,Martin,32.0,Male,Canada,Montreal,2024-06-26,Organic Search,Individual,English
CUST007586,Ibrahim,Iyer,35.0,Female,Indonesia,Jakarta,2022-07-17,Email Campaign,Individual,English
CUST004450,Freddie,Abara,37.0,Female,United Arab Emirates,Sharjah,2022-04-14,Organic Search,Individual,Spanish
CUST001150,Isabella,Liu,61.0,Female,United Kingdom,Austin,2019-07-23,Affiliate Partner,Corporate Bundle,Japanese
CUST002987,Matthew,Ferreira,49.0,Female,United States,Phoenix,2022-01-30,Affiliate Partner,Individual,French
CUST002227,Mary,Martinez,44.0,Male,United States,Los Angeles,2025-01-24,Paid Social,Individual,English
CUST005003,Zara,Patel,34.0,Male,India,Hyderabad,2025-06-06,Paid Social,Student,English
CUST005516,Aarav,Jones,23.0,Male,United Arab Emirates,Abu Dhabi,2021-03-02,Email Campaign,Individual,Indonesian
CUST006459,Lei,Wu,62.0,Male,Japan,Osaka,2022-03-19,Referral,Individual,English
CUST006087,Logan,Sharma,48.0,Male,PH,Davao City,2025-06-02,Referral,Family,English
CUST002723,Feng,Koch,48.0,Female,Italy,Milan,2019-12-24,Referral,Individual,Hindi
CUST002587,Hassan,Koch,32.0,Male,Germany,Cologne,2022-07-09,Organic Search,Individual,Indonesian
CUST005056,Henry,Saito,17.0,Male,India,Hyderabad,2022-08-01,Partner Bundle (Telecom),Corporate Bundle,English
CUST002489,Rania,Sharma,20.0,Male,United Kingdom,Liverpool,2023-02-28,Affiliate Partner,Family,German
CUST005745,Mariana,Ali,26.0,Female,United Kingdom,Leeds,2024-11-12,Referral,Family,English
CUST005304,Elena,Schmidt,53.0,Female,United States,Houston,2021-10-21,Organic Search,Individual,Hindi
CUST002345,Charlotte,Lim,35.0,Male,United Kingdom,London,2020-02-14,Email Campaign,Family,English
CUST002182,Sota,Pereira,29.0,Male,United States,Seattle,2024-07-01,Email Campaign,Student,English
CUST007894,Riku,Pereira,29.0,Female,Argentina,Buenos Aires,2023-07-24,Paid Social,Individual,Hindi
CUST005181,Arjun,Jung,22.0,Male,United Kingdom,Leeds,2025-01-02,Organic Search,Family,Polish
CUST006195,Amina,Suzuki,38.0,Male,Japan,Yokohama,2020-10-18,Paid Social,Individual,English
CUST007318,Kwame,Kumar,23.0,Male,United States,Houston,2023-06-16,Paid Social,Individual,Hindi
CUST001670,Diego,Watanabe,38.0,Female,United States,Miami,2021-11-05,Referral,Family,English
CUST007728,Mohammed,Muller,57.0,Male,Canada,Montreal,2022-09-13,Direct,Corporate Bundle,Tagalog
CUST000374,Linda,Ahmed,24.0,Male,Japan,Tokyo,2021-07-25,Partner Bundle (Telecom),Family,English
CUST004554,Tao,Malik,30.0,Male,United States,Austin,2025-03-29,App Store,Family,Hindi
CUST005819,Myra,Qureshi,43.0,Female,Canada,Calgary,2020-02-02,Email Campaign,Individual,English
CUST003249,Amina,Suzuki,48.0,Female,Germany,Berlin,2023-04-20,Organic Search,Family,English
CUST005572,Oliver,Rodriguez,16.0,Female,India,Austin,2021-05-23,Affiliate Partner,Individual,English
CUST006541,Isabella,Zhao,41.0,Female,Mexico,Monterrey,2026-02-27,Referral,Individual,English
CUST001704,Matthew,Bernard,18.0,Male,United States,Houston,2019-09-24,Partner Bundle (Telecom),Family,Portuguese
CUST006477,Karen,Nakamura,36.0,Female,Indonesia,Jakarta,2023-02-09,Paid Social,Individual,French
CUST005640,Anika,Ali,43.0,Male,Canada,Toronto,2026-04-13,Referral,Individual,English
CUST002692,Juan,Robert,32.0,Female,Mexico,Mexico City,2019-01-01,Affiliate Partner,Individual,Hindi
CUST004369,Evelyn,Koch,32.0,Female,INDONESIA,Surabaya,2021-09-11,Referral,Family,Hindi
CUST003177,Maya,Zhou,33.0,Female,Mexico,Mexico City,2020-02-12,Referral,Family,Hindi
CUST002642,Anika,Park,13.0,Female,Philippines,Manila,2020-03-28,Organic Search,Individual,English
CUST002139,Amina,Verma,21.0,Male,United States,Austin,2024-05-23,Email Campaign,Family,English
CUST002648,Zara,Ahmed,25.0,Female,United Kingdom,London,2020-12-25,App Store,Individual,Arabic
CUST001394,Vivaan,Khan,31.0,Female,South Korea,Seoul,2025-07-16,Paid Social,Individual,German
CUST000813,Pari,Petit,48.0,Female,Japan,Tokyo,2021-06-10,Direct,Individual,Japanese
CUST003917,Wei,Pereira,35.0,Male,Indonesia,Jakarta,2022-11-27,Affiliate Partner,Individual,English
CUST002477,Aisha,Ahmed,46.0,Female,South Africa,Johannesburg,2025-07-13,Paid Social,Individual,English
CUST001923,Amina,Moreau,30.0,Other,India,Pune,2021-05-19,Organic Search,Corporate Bundle,Japanese
CUST006147,Elizabeth,Ali,39.0,Female,United Kingdom,Leeds,2024-07-20,Partner Bundle (Telecom),Corporate Bundle,French
CUST002914,Reyansh,Ferreira,23.0,Female,Germany,Cologne,2021-09-16,Organic Search,Individual,Arabic
CUST006520,Sakura,Lee,33.0,Female,Mexico,Mexico City,2021-10-24,Referral,Corporate Bundle,German
CUST004801,Jian,Brown,30.0,Female,United States,Austin,2026-03-26,Email Campaign,Family,English
CUST001946,Ethan,Sheikh,32.0,Male,Mexico,Guadalajara,2026-01-24,Direct,Individual,Portuguese
CUST002707,Aadhya,Fischer,24.0,Female,India,Mumbai,2021-02-13,Paid Social,Individual,Portuguese
CUST004679,Jessica,Banda,31.0,Female,United States,Chicago,2021-07-18,Organic Search,Student,English
CUST005375,Henry,Wagner,46.0,Female,India,Mumbai,2024-02-05,App Store,Corporate Bundle,Hindi
CUST004620,Wei,Saito,41.0,Female,India,Chennai,2021-02-01,Direct,Family,Portuguese
CUST004985,Mia,Huang,13.0,Female,United States,Chicago,2023-11-15,Email Campaign,Individual,Japanese
CUST002125,Mohammed,Khan,37.0,Male,Germany,Munich,2022-01-26,Direct,Student,Spanish
CUST000922,Riku,Watanabe,44.0,Female,United Kingdom,Glasgow,2026-02-20,App Store,Family,English
CUST000323,Matthew,Mwangi,58.0,Female,Indonesia,Surabaya,2025-12-31,Email Campaign,Family,English
CUST003003,Anika,Sato,33.0,Female,India,Austin,2025-08-24,Referral,Family,Korean
CUST003488,Kwame,Sharma,26.0,Female,France,Paris,2023-04-20,Affiliate Partner,Student,Japanese
CUST006225,Mariana,Diallo,27.0,Female,South Africa,Johannesburg,2020-12-17,Direct,Individual,English
CUST006845,Elizabeth,Khan,28.0,Female,United States,Los Angeles,2021-05-10,Paid Social,Family,English
CUST007523,Aadhya,Santos,13.0,Male,India,Delhi,2019-10-02,Partner Bundle (Telecom),Individual,English
CUST003140,John,Yang,38.0,Female,Philippines,Davao City,2024-11-01,Direct,Family,Portuguese
CUST006247,Sara,Almeida,22.0,Female,United States,Delhi,2024-01-17,Direct,Individual,French
CUST002989,Yuto,Patel,22.0,Male,france,Marseille,2023-09-29,App Store,Individual,Spanish
CUST000232,Kwame,Santos,22.0,Female,Germany,Berlin,2026-04-10,Referral,Corporate Bundle,Spanish
CUST007077,Diya,Ferreira,13.0,Male,United States,Rome,2021-12-28,Organic Search,Individual,Japanese
CUST004059,Salma,Rodrigues,27.0,Female,Brazil,Rio de Janeiro,2021-02-06,Paid Social,Individual,English
CUST005744,Kiara,Otieno,32.0,Female,United States,Chicago,2024-01-19,Email Campaign,Family,Portuguese
CUST001080,Diya,Weber,24.0,Male,MX,Monterrey,2024-10-15,Organic Search,Individual,English
CUST001730,Elizabeth,Ahmed,44.0,Male,Indonesia,Surabaya,2019-02-27,Referral,Corporate Bundle,Portuguese
CUST001116,Aarav,Wagner,68.0,Male,India,Pune,2021-04-01,Affiliate Partner,Family,Hindi
CUST003008,Elena,Almeida,32.0,Male,United States,Houston,2020-11-11,Partner Bundle (Telecom),Individual,Hindi
CUST006775,Aarav,Banda,48.0,Male,Indonesia,Jakarta,2022-07-27,Affiliate Partner,Individual,Spanish
CUST001468,Nia,Nakamura,31.0,Male,South Korea,Incheon,2026-01-07,Referral,Individual,English
CUST007652,Sara,Watanabe,27.0,Female,Brazil,Salvador,2022-12-19,Affiliate Partner,Individual,Japanese
CUST002373,Riya,Tanaka,13.0,Female,South Korea,Incheon,2025-03-25,App Store,Family,Hindi
CUST001579,Amina,Almeida,31.0,Male,South Africa,Austin,2022-07-16,Referral,Individual,Spanish
CUST007667,Ananya,Okonkwo,52.0,Female,United States,Chicago,2026-03-22,Paid Social,Individual,French
CUST006952,Olivia,Khan,38.0,Male,India,Chennai,2024-02-07,Email Campaign,Individual,Korean
